OrderID,CustomerID,OrderDate,ProductCategory,ProductID,Quantity,Price,Discount,City,TotalAmount
5116,1470,2023-08-02 03:00:00,Clothing,366,9,457.77,0.17,Chennai,3419.5419
5117,1217,2023-08-02 04:00:00,Electronics,369,4,42.21,0.12,Mumbai,148.57920000000001
5118,1924,2023-08-02 05:00:00,Electronics,461,7,375.9,0.07,Mumbai,2447.1089999999995
5119,1928,2023-08-02 06:00:00,Groceries,459,1,249.83,0.01,Chennai,247.3317
5120,1827,2023-08-02 07:00:00,Books,486,7,413.47,0.04,Mumbai,2778.5184
5121,1986,2023-08-02 08:00:00,Clothing,227,2,213.65,0.03,Mumbai,414.481
5122,1728,2023-08-02 09:00:00,Home,363,8,7.58,0.29,Bangalore,43.0544
5123,1631,2023-08-02 10:00:00,Books,320,1,342.98,0.23,Bangalore,264.0946
5124,1950,2023-08-02 11:00:00,Groceries,341,3,404.95,0.04,Bangalore,1166.2559999999999
5125,1905,2023-08-02 12:00:00,Books,343,8,451.5,0.14,Hyderabad,3106.32
5126,1174,2023-08-02 13:00:00,Groceries,492,8,286.68,0.2,Hyderabad,1834.7520000000002
5127,1022,2023-08-02 14:00:00,Electronics,118,5,65.41,0.29,Hyderabad,232.20549999999994
5128,1724,2023-08-02 15:00:00,Electronics,495,5,188.07,0.08,Hyderabad,865.122
5129,1916,2023-08-02 16:00:00,Books,254,8,393.2,0.08,Chennai,2893.952
5130,1234,2023-08-02 17:00:00,Clothing,328,5,249.73,0.17,Bangalore,1036.3794999999998
5131,1012,2023-08-02 18:00:00,Home,467,9,351.13,0.26,Mumbai,2338.5258
5132,1100,2023-08-02 19:00:00,Groceries,157,1,7.32,0.08,Delhi,6.734400000000001
5133,1928,2023-08-02 20:00:00,Home,380,5,41.14,0.04,Hyderabad,197.47199999999998
5134,1535,2023-08-02 21:00:00,Electronics,144,3,342.18,0.08,Mumbai,944.4168
5135,1875,2023-08-02 22:00:00,Clothing,201,3,148.65,0.13,Bangalore,387.97650000000004
5136,1522,2023-08-02 23:00:00,Clothing,147,2,197.15,0.11,Chennai,350.927
5137,1784,2023-08-03 00:00:00,Home,149,3,322.86,0.26,Mumbai,716.7492
5138,1451,2023-08-03 01:00:00,Electronics,180,7,60.45,0.28,Delhi,304.668
5139,1430,2023-08-03 02:00:00,Home,399,8,417.19,0.11,Mumbai,2970.3928
5140,1792,2023-08-03 03:00:00,Books,158,8,76.49,0.25,Bangalore,458.93999999999994
5141,1605,2023-08-03 04:00:00,Clothing,260,8,367.97,0.02,Mumbai,2884.8848000000003
5142,1712,2023-08-03 05:00:00,Clothing,202,1,149.91,0.17,Chennai,124.4253
5143,1532,2023-08-03 06:00:00,Books,433,7,133.69,0.25,Bangalore,701.8725
5144,1851,2023-08-03 07:00:00,Electronics,373,2,411.53,0.13,Hyderabad,716.0622
5145,1978,2023-08-03 08:00:00,Clothing,282,4,278.34,0.04,Bangalore,1068.8256
5146,1722,2023-08-03 09:00:00,Groceries,215,5,106.72,0.09,Mumbai,485.576
5147,1651,2023-08-03 10:00:00,Groceries,461,1,6.26,0.15,Delhi,5.321
5148,1292,2023-08-03 11:00:00,Electronics,498,4,486.65,0.25,Bangalore,1459.9499999999998
5149,1809,2023-08-03 12:00:00,Books,366,4,218.54,0.22,Bangalore,681.8448
5150,1912,2023-08-03 13:00:00,Home,263,9,201.72,0.03,Bangalore,1761.0156
5151,1100,2023-08-03 14:00:00,Electronics,242,9,29.91,0.16,Bangalore,226.1196
5152,1501,2023-08-03 15:00:00,Home,417,1,447.73,0.26,Mumbai,331.3202
5153,1303,2023-08-03 16:00:00,Electronics,403,8,74.59,0.17,Hyderabad,495.2776
5154,1870,2023-08-03 17:00:00,Groceries,193,4,171.05,0.02,Delhi,670.5160000000001
5155,1539,2023-08-03 18:00:00,Books,349,4,213.45,0.25,Bangalore,640.3499999999999
5156,1552,2023-08-03 19:00:00,Groceries,498,5,406.0,0.27,Delhi,1481.8999999999999
5157,1354,2023-08-03 20:00:00,Books,442,2,182.94,0.12,Mumbai,321.9744
5158,1302,2023-08-03 21:00:00,Home,405,1,268.07,0.09,Hyderabad,243.9437
5159,1495,2023-08-03 22:00:00,Electronics,415,5,217.22,0.16,Bangalore,912.3239999999998
5160,1657,2023-08-03 23:00:00,Clothing,339,7,159.36,0.3,Hyderabad,780.8639999999999
5161,1767,2023-08-04 00:00:00,Clothing,158,9,473.42,0.25,Bangalore,3195.585
5162,1973,2023-08-04 01:00:00,Books,114,2,399.45,0.24,Bangalore,607.164
5163,1226,2023-08-04 02:00:00,Books,384,8,91.3,0.06,Chennai,686.5759999999999
5164,1235,2023-08-04 03:00:00,Groceries,302,7,279.58,0.27,Delhi,1428.6537999999998
5165,1872,2023-08-04 04:00:00,Clothing,336,2,399.3,0.17,Hyderabad,662.838
5166,1891,2023-08-04 05:00:00,Groceries,395,5,292.0,0.28,Delhi,1051.2
5167,1454,2023-08-04 06:00:00,Home,386,7,249.42,0.2,Delhi,1396.752
5168,1012,2023-08-04 07:00:00,Clothing,172,3,40.67,0.25,Delhi,91.50750000000001
5169,1209,2023-08-04 08:00:00,Home,313,2,57.5,0.05,Hyderabad,109.25
5170,1740,2023-08-04 09:00:00,Electronics,110,6,126.39,0.21,Bangalore,599.0886
5171,1396,2023-08-04 10:00:00,Groceries,436,6,259.13,0.08,Bangalore,1430.3976
5172,1099,2023-08-04 11:00:00,Books,324,4,493.71,0.05,Bangalore,1876.0979999999997
5173,1030,2023-08-04 12:00:00,Clothing,417,1,402.12,0.17,Bangalore,333.7596
5174,1897,2023-08-04 13:00:00,Groceries,302,5,59.48,0.18,Bangalore,243.868
5175,1527,2023-08-04 14:00:00,Books,330,1,360.04,0.15,Bangalore,306.034
5176,1648,2023-08-04 15:00:00,Electronics,491,8,406.18,0.03,Mumbai,3151.9568
5177,1328,2023-08-04 16:00:00,Clothing,150,2,210.06,0.07,Mumbai,390.7116
5178,1165,2023-08-04 17:00:00,Home,156,9,168.42,0.07,Bangalore,1409.6753999999999
5179,1458,2023-08-04 18:00:00,Electronics,231,9,294.38,0.09,Hyderabad,2410.9722
5180,1821,2023-08-04 19:00:00,Books,379,3,261.98,0.19,Delhi,636.6114000000001
5181,1951,2023-08-04 20:00:00,Clothing,396,6,136.28,0.13,Delhi,711.3816
5182,1981,2023-08-04 21:00:00,Clothing,404,9,201.7,0.29,Hyderabad,1288.8629999999998
5183,1992,2023-08-04 22:00:00,Electronics,324,7,274.5,0.0,Mumbai,1921.5
5184,1099,2023-08-04 23:00:00,Clothing,273,4,292.06,0.06,Delhi,1098.1456
5185,1620,2023-08-05 00:00:00,Books,391,3,268.22,0.17,Mumbai,667.8678
5186,1854,2023-08-05 01:00:00,Electronics,365,2,423.82,0.26,Chennai,627.2536
5187,1172,2023-08-05 02:00:00,Home,346,1,20.71,0.01,Delhi,20.5029
5188,1748,2023-08-05 03:00:00,Electronics,177,1,169.83,0.27,Chennai,123.97590000000001
5189,1161,2023-08-05 04:00:00,Electronics,234,4,376.17,0.15,Chennai,1278.978
5190,1904,2023-08-05 05:00:00,Home,239,4,327.63,0.24,Chennai,995.9952
5191,1727,2023-08-05 06:00:00,Books,441,9,459.54,0.28,Chennai,2977.8192000000004
5192,1775,2023-08-05 07:00:00,Groceries,352,1,296.07,0.06,Bangalore,278.3058
5193,1262,2023-08-05 08:00:00,Groceries,275,4,320.88,0.18,Bangalore,1052.4864
5194,1803,2023-08-05 09:00:00,Home,159,3,353.95,0.27,Hyderabad,775.1505
5195,1273,2023-08-05 10:00:00,Books,451,9,97.17,0.25,Delhi,655.8975
5196,1002,2023-08-05 11:00:00,Clothing,353,5,377.86,0.16,Hyderabad,1587.0120000000002
5197,1027,2023-08-05 12:00:00,Home,107,9,153.45,0.28,Chennai,994.3559999999999
5198,1325,2023-08-05 13:00:00,Groceries,490,6,215.13,0.21,Hyderabad,1019.7162000000001
5199,1939,2023-08-05 14:00:00,Books,206,9,11.93,0.16,Bangalore,90.1908
5200,1148,2023-08-05 15:00:00,Electronics,270,1,422.57,0.02,Mumbai,414.11859999999996
5201,1539,2023-08-05 16:00:00,Books,157,4,476.98,0.15,Mumbai,1621.732
5202,1487,2023-08-05 17:00:00,Books,436,4,34.79,0.13,Mumbai,121.0692
5203,1821,2023-08-05 18:00:00,Groceries,441,6,319.42,0.09,Mumbai,1744.0332
5204,1437,2023-08-05 19:00:00,Groceries,389,1,480.59,0.28,Mumbai,346.02479999999997
5205,1064,2023-08-05 20:00:00,Clothing,183,5,305.42,0.28,Delhi,1099.5120000000002
5206,1355,2023-08-05 21:00:00,Clothing,216,3,399.99,0.1,Chennai,1079.973
5207,1532,2023-08-05 22:00:00,Home,299,1,63.47,0.13,Bangalore,55.2189
5208,1251,2023-08-05 23:00:00,Electronics,121,6,126.2,0.23,Mumbai,583.0440000000001
5209,1234,2023-08-06 00:00:00,Clothing,318,3,176.14,0.25,Delhi,396.31499999999994
5210,1226,2023-08-06 01:00:00,Groceries,325,4,490.68,0.03,Bangalore,1903.8383999999999
5211,1524,2023-08-06 02:00:00,Books,370,9,391.98,0.15,Mumbai,2998.647
5212,1312,2023-08-06 03:00:00,Home,488,2,443.4,0.27,Chennai,647.3639999999999
5213,1048,2023-08-06 04:00:00,Clothing,201,1,246.1,0.2,Hyderabad,196.88
5214,1117,2023-08-06 05:00:00,Books,244,6,359.82,0.16,Chennai,1813.4928
5215,1053,2023-08-06 06:00:00,Books,246,1,367.12,0.22,Chennai,286.35360000000003
5216,1649,2023-08-06 07:00:00,Clothing,360,1,286.62,0.2,Mumbai,229.29600000000002
5217,1564,2023-08-06 08:00:00,Electronics,378,7,439.59,0.28,Hyderabad,2215.5335999999998
5218,1043,2023-08-06 09:00:00,Electronics,438,2,83.33,0.27,Hyderabad,121.6618
5219,1814,2023-08-06 10:00:00,Home,113,4,33.47,0.12,Bangalore,117.81439999999999
5220,1052,2023-08-06 11:00:00,Electronics,365,4,155.51,0.01,Delhi,615.8195999999999
5221,1585,2023-08-06 12:00:00,Home,386,2,48.69,0.1,Bangalore,87.642
5222,1557,2023-08-06 13:00:00,Groceries,240,6,34.86,0.06,Mumbai,196.6104
5223,1524,2023-08-06 14:00:00,Clothing,482,2,212.45,0.04,Hyderabad,407.90399999999994
5224,1676,2023-08-06 15:00:00,Books,392,8,104.25,0.27,Chennai,608.8199999999999
5225,1101,2023-08-06 16:00:00,Home,493,4,396.12,0.21,Chennai,1251.7392
5226,1791,2023-08-06 17:00:00,Electronics,130,1,291.99,0.01,Delhi,289.0701
5227,1769,2023-08-06 18:00:00,Home,270,7,183.49,0.28,Mumbai,924.7896000000001
5228,1981,2023-08-06 19:00:00,Home,454,6,146.84,0.27,Mumbai,643.1591999999999
5229,1848,2023-08-06 20:00:00,Electronics,304,6,283.75,0.28,Bangalore,1225.8
5230,1867,2023-08-06 21:00:00,Electronics,390,3,219.83,0.25,Hyderabad,494.6175
5231,1397,2023-08-06 22:00:00,Clothing,210,7,32.59,0.02,Hyderabad,223.56740000000002
5232,1137,2023-08-06 23:00:00,Books,167,6,334.27,0.19,Delhi,1624.5522
5233,1674,2023-08-07 00:00:00,Clothing,282,9,252.38,0.02,Chennai,2225.9916
5234,1920,2023-08-07 01:00:00,Clothing,472,3,142.07,0.21,Bangalore,336.7059
5235,1386,2023-08-07 02:00:00,Electronics,295,3,148.76,0.06,Delhi,419.50319999999994
5236,1110,2023-08-07 03:00:00,Electronics,225,4,229.13,0.28,Hyderabad,659.8944
5237,1613,2023-08-07 04:00:00,Books,274,3,414.66,0.28,Bangalore,895.6655999999999
5238,1016,2023-08-07 05:00:00,Home,361,4,214.41,0.18,Mumbai,703.2648
5239,1779,2023-08-07 06:00:00,Clothing,474,6,420.59,0.23,Chennai,1943.1258
5240,1181,2023-08-07 07:00:00,Books,385,1,215.31,0.26,Hyderabad,159.3294
5241,1883,2023-08-07 08:00:00,Clothing,254,2,415.81,0.12,Hyderabad,731.8256
5242,1535,2023-08-07 09:00:00,Home,168,6,466.11,0.17,Delhi,2321.2277999999997
5243,1540,2023-08-07 10:00:00,Clothing,207,6,15.18,0.05,Chennai,86.526
5244,1170,2023-08-07 11:00:00,Groceries,134,1,35.81,0.3,Hyderabad,25.067
5245,1408,2023-08-07 12:00:00,Books,458,6,71.34,0.28,Hyderabad,308.1888
5246,1739,2023-08-07 13:00:00,Electronics,143,9,65.45,0.15,Hyderabad,500.69250000000005
5247,1377,2023-08-07 14:00:00,Clothing,242,8,229.97,0.17,Delhi,1527.0008
5248,1187,2023-08-07 15:00:00,Books,310,5,383.2,0.13,Hyderabad,1666.92
5249,1857,2023-08-07 16:00:00,Books,384,4,480.86,0.0,Delhi,1923.44
5250,1229,2023-08-07 17:00:00,Clothing,105,6,211.8,0.07,Mumbai,1181.844
5251,1832,2023-08-07 18:00:00,Electronics,317,5,345.8,0.03,Mumbai,1677.1299999999999
5252,1851,2023-08-07 19:00:00,Electronics,126,6,319.58,0.1,Mumbai,1725.732
5253,1118,2023-08-07 20:00:00,Clothing,326,3,199.63,0.07,Mumbai,556.9676999999999
5254,1155,2023-08-07 21:00:00,Books,383,7,361.96,0.23,Bangalore,1950.9643999999998
5255,1783,2023-08-07 22:00:00,Electronics,488,8,298.02,0.15,Bangalore,2026.5359999999998
5256,1686,2023-08-07 23:00:00,Clothing,155,5,381.17,0.25,Mumbai,1429.3875
5257,1464,2023-08-08 00:00:00,Clothing,467,5,100.86,0.19,Mumbai,408.48300000000006
5258,1103,2023-08-08 01:00:00,Clothing,409,4,183.33,0.2,Chennai,586.6560000000001
5259,1603,2023-08-08 02:00:00,Books,435,5,337.25,0.26,Hyderabad,1247.825
5260,1697,2023-08-08 03:00:00,Electronics,204,8,66.78,0.25,Chennai,400.68
5261,1971,2023-08-08 04:00:00,Books,117,5,386.35,0.02,Chennai,1893.115
5262,1794,2023-08-08 05:00:00,Groceries,304,9,71.05,0.17,Chennai,530.7434999999999
5263,1501,2023-08-08 06:00:00,Electronics,142,1,165.6,0.12,Chennai,145.728
5264,1692,2023-08-08 07:00:00,Books,188,7,122.58,0.18,Chennai,703.6092
5265,1681,2023-08-08 08:00:00,Electronics,173,5,35.19,0.26,Chennai,130.203
5266,1698,2023-08-08 09:00:00,Groceries,256,4,138.98,0.0,Mumbai,555.92
5267,1174,2023-08-08 10:00:00,Home,365,3,456.2,0.0,Chennai,1368.6
5268,1733,2023-08-08 11:00:00,Clothing,233,7,18.33,0.02,Bangalore,125.7438
5269,1744,2023-08-08 12:00:00,Books,188,2,13.33,0.26,Hyderabad,19.7284
5270,1673,2023-08-08 13:00:00,Groceries,335,5,353.61,0.11,Bangalore,1573.5645000000002
5271,1420,2023-08-08 14:00:00,Groceries,231,2,186.6,0.11,Delhi,332.14799999999997
5272,1133,2023-08-08 15:00:00,Electronics,328,7,118.72,0.1,Bangalore,747.936
5273,1390,2023-08-08 16:00:00,Electronics,133,6,256.89,0.07,Delhi,1433.4461999999999
5274,1991,2023-08-08 17:00:00,Clothing,182,7,137.0,0.01,Mumbai,949.41
5275,1735,2023-08-08 18:00:00,Electronics,231,9,199.05,0.27,Delhi,1307.7585
5276,1500,2023-08-08 19:00:00,Books,453,2,359.09,0.07,Chennai,667.9073999999999
5277,1664,2023-08-08 20:00:00,Books,303,9,62.87,0.27,Chennai,413.05589999999995
5278,1032,2023-08-08 21:00:00,Books,386,7,480.03,0.29,Chennai,2385.7491
5279,1054,2023-08-08 22:00:00,Home,435,2,26.05,0.17,Delhi,43.243
5280,1953,2023-08-08 23:00:00,Books,415,2,404.24,0.11,Delhi,719.5472
5281,1518,2023-08-09 00:00:00,Electronics,357,4,363.67,0.23,Delhi,1120.1036000000001
5282,1755,2023-08-09 01:00:00,Electronics,391,2,144.63,0.01,Hyderabad,286.3674
5283,1824,2023-08-09 02:00:00,Books,224,1,63.57,0.28,Hyderabad,45.770399999999995
5284,1637,2023-08-09 03:00:00,Groceries,250,6,426.93,0.12,Hyderabad,2254.1904
5285,1011,2023-08-09 04:00:00,Groceries,458,5,341.41,0.09,Chennai,1553.4155000000003
5286,1527,2023-08-09 05:00:00,Groceries,346,3,148.99,0.04,Mumbai,429.0912
5287,1719,2023-08-09 06:00:00,Clothing,274,1,13.38,0.29,Bangalore,9.4998
5288,1554,2023-08-09 07:00:00,Home,471,9,469.55,0.24,Hyderabad,3211.7219999999998
5289,1372,2023-08-09 08:00:00,Books,456,8,205.11,0.22,Bangalore,1279.8864
5290,1483,2023-08-09 09:00:00,Clothing,401,6,92.25,0.28,Hyderabad,398.52
5291,1972,2023-08-09 10:00:00,Groceries,179,6,456.36,0.29,Delhi,1944.0935999999997
5292,1646,2023-08-09 11:00:00,Books,206,4,182.72,0.08,Delhi,672.4096000000001
5293,1227,2023-08-09 12:00:00,Clothing,399,2,234.31,0.24,Chennai,356.1512
5294,1622,2023-08-09 13:00:00,Electronics,404,4,350.82,0.23,Chennai,1080.5256
5295,1306,2023-08-09 14:00:00,Groceries,443,2,410.61,0.17,Bangalore,681.6126
5296,1456,2023-08-09 15:00:00,Clothing,157,7,54.59,0.05,Chennai,363.02349999999996
5297,1159,2023-08-09 16:00:00,Electronics,190,9,449.84,0.28,Mumbai,2914.9631999999997
5298,1330,2023-08-09 17:00:00,Groceries,234,2,466.61,0.09,Mumbai,849.2302000000001
5299,1775,2023-08-09 18:00:00,Home,449,9,133.34,0.17,Mumbai,996.0497999999999
5300,1224,2023-08-09 19:00:00,Groceries,268,9,251.21,0.01,Chennai,2238.2810999999997
5301,1982,2023-08-09 20:00:00,Home,433,8,429.65,0.13,Hyderabad,2990.364
5302,1728,2023-08-09 21:00:00,Home,221,1,246.24,0.19,Bangalore,199.45440000000002
5303,1503,2023-08-09 22:00:00,Home,335,5,243.58,0.11,Bangalore,1083.931
5304,1455,2023-08-09 23:00:00,Books,498,4,311.17,0.14,Bangalore,1070.4248
5305,1044,2023-08-10 00:00:00,Books,175,7,384.88,0.06,Hyderabad,2532.5103999999997
5306,1213,2023-08-10 01:00:00,Home,408,8,334.48,0.11,Chennai,2381.4976
5307,1058,2023-08-10 02:00:00,Electronics,122,8,315.15,0.22,Hyderabad,1966.5359999999998
5308,1643,2023-08-10 03:00:00,Home,432,2,188.98,0.29,Delhi,268.35159999999996
5309,1615,2023-08-10 04:00:00,Clothing,172,3,316.89,0.14,Hyderabad,817.5762
5310,1194,2023-08-10 05:00:00,Home,187,7,56.12,0.21,Chennai,310.3436
5311,1924,2023-08-10 06:00:00,Books,202,4,207.73,0.29,Hyderabad,589.9531999999999
5312,1488,2023-08-10 07:00:00,Books,193,6,98.23,0.23,Chennai,453.8226
5313,1156,2023-08-10 08:00:00,Clothing,415,8,271.1,0.0,Hyderabad,2168.8
5314,1609,2023-08-10 09:00:00,Clothing,365,8,134.71,0.28,Hyderabad,775.9296
5315,1225,2023-08-10 10:00:00,Groceries,352,7,255.44,0.26,Bangalore,1323.1792
5316,1411,2023-08-10 11:00:00,Electronics,457,2,389.78,0.08,Bangalore,717.1952
5317,1204,2023-08-10 12:00:00,Electronics,157,2,219.83,0.05,Bangalore,417.677
5318,1078,2023-08-10 13:00:00,Electronics,498,3,113.27,0.27,Chennai,248.0613
5319,1123,2023-08-10 14:00:00,Books,108,4,115.38,0.21,Mumbai,364.6008
5320,1470,2023-08-10 15:00:00,Electronics,112,1,453.6,0.07,Mumbai,421.848
5321,1939,2023-08-10 16:00:00,Groceries,492,5,391.55,0.21,Mumbai,1546.6225000000002
5322,1217,2023-08-10 17:00:00,Groceries,230,7,23.1,0.18,Mumbai,132.59400000000002
5323,1515,2023-08-10 18:00:00,Electronics,321,5,471.65,0.09,Chennai,2146.0075
5324,1601,2023-08-10 19:00:00,Clothing,428,7,60.72,0.17,Bangalore,352.78319999999997
5325,1103,2023-08-10 20:00:00,Groceries,471,5,328.21,0.16,Bangalore,1378.482
5326,1392,2023-08-10 21:00:00,Clothing,252,8,277.99,0.15,Bangalore,1890.332
5327,1630,2023-08-10 22:00:00,Books,480,7,28.1,0.16,Chennai,165.228
5328,1644,2023-08-10 23:00:00,Groceries,466,1,151.11,0.0,Hyderabad,151.11
5329,1823,2023-08-11 00:00:00,Clothing,170,1,389.05,0.08,Delhi,357.92600000000004
5330,1607,2023-08-11 01:00:00,Electronics,444,5,156.91,0.13,Chennai,682.5585
5331,1979,2023-08-11 02:00:00,Books,119,2,242.76,0.04,Hyderabad,466.09919999999994
5332,1433,2023-08-11 03:00:00,Home,180,9,350.49,0.22,Bangalore,2460.4398
5333,1330,2023-08-11 04:00:00,Home,327,2,40.43,0.25,Bangalore,60.644999999999996
5334,1142,2023-08-11 05:00:00,Electronics,445,9,417.14,0.25,Mumbai,2815.6949999999997
5335,1799,2023-08-11 06:00:00,Books,118,2,25.58,0.14,Mumbai,43.9976
5336,1539,2023-08-11 07:00:00,Books,264,4,134.88,0.21,Hyderabad,426.2208
5337,1277,2023-08-11 08:00:00,Books,467,3,382.72,0.02,Delhi,1125.1968000000002
5338,1232,2023-08-11 09:00:00,Books,486,6,456.38,0.06,Hyderabad,2573.9831999999997
5339,1528,2023-08-11 10:00:00,Home,206,4,381.37,0.01,Hyderabad,1510.2252
5340,1570,2023-08-11 11:00:00,Clothing,476,9,117.36,0.29,Delhi,749.9304
5341,1089,2023-08-11 12:00:00,Books,447,9,492.93,0.17,Hyderabad,3682.1870999999996
5342,1491,2023-08-11 13:00:00,Clothing,313,9,209.6,0.05,Hyderabad,1792.0799999999997
5343,1198,2023-08-11 14:00:00,Books,338,3,191.34,0.21,Chennai,453.4758
5344,1361,2023-08-11 15:00:00,Groceries,246,3,433.29,0.15,Delhi,1104.8895
5345,1440,2023-08-11 16:00:00,Groceries,280,4,37.77,0.13,Bangalore,131.4396
5346,1025,2023-08-11 17:00:00,Groceries,435,9,280.26,0.27,Mumbai,1841.3082000000002
5347,1024,2023-08-11 18:00:00,Books,297,6,482.98,0.21,Bangalore,2289.3252
5348,1393,2023-08-11 19:00:00,Clothing,386,9,54.56,0.21,Bangalore,387.9216
5349,1506,2023-08-11 20:00:00,Home,152,8,272.72,0.03,Mumbai,2116.3072
5350,1300,2023-08-11 21:00:00,Electronics,468,7,70.57,0.03,Mumbai,479.17029999999994
5351,1338,2023-08-11 22:00:00,Home,339,5,445.54,0.2,Hyderabad,1782.1600000000003
5352,1266,2023-08-11 23:00:00,Books,389,9,295.94,0.05,Delhi,2530.287
5353,1460,2023-08-12 00:00:00,Groceries,386,4,121.13,0.14,Mumbai,416.68719999999996
5354,1692,2023-08-12 01:00:00,Groceries,287,4,156.99,0.17,Delhi,521.2068
5355,1455,2023-08-12 02:00:00,Clothing,494,8,260.73,0.12,Hyderabad,1835.5392000000002
5356,1359,2023-08-12 03:00:00,Books,105,4,364.05,0.03,Bangalore,1412.514
5357,1067,2023-08-12 04:00:00,Home,382,7,246.31,0.22,Mumbai,1344.8526000000002
5358,1862,2023-08-12 05:00:00,Books,362,4,98.69,0.27,Mumbai,288.1748
5359,1411,2023-08-12 06:00:00,Books,148,1,355.52,0.05,Hyderabad,337.74399999999997
5360,1970,2023-08-12 07:00:00,Groceries,451,9,63.59,0.26,Delhi,423.5094
5361,1490,2023-08-12 08:00:00,Home,299,4,405.66,0.24,Delhi,1233.2064
5362,1832,2023-08-12 09:00:00,Electronics,159,3,200.82,0.17,Chennai,500.0418
5363,1048,2023-08-12 10:00:00,Groceries,132,3,328.09,0.18,Bangalore,807.1014
5364,1686,2023-08-12 11:00:00,Home,402,9,175.63,0.2,Chennai,1264.536
5365,1563,2023-08-12 12:00:00,Clothing,343,8,336.19,0.16,Delhi,2259.1967999999997
5366,1101,2023-08-12 13:00:00,Groceries,271,7,445.15,0.25,Chennai,2337.0375
5367,1215,2023-08-12 14:00:00,Clothing,306,7,352.2,0.14,Delhi,2120.244
5368,1437,2023-08-12 15:00:00,Groceries,474,4,337.35,0.16,Mumbai,1133.496
5369,1699,2023-08-12 16:00:00,Books,382,3,379.92,0.01,Hyderabad,1128.3624
5370,1568,2023-08-12 17:00:00,Home,121,4,252.6,0.05,Chennai,959.8799999999999
5371,1558,2023-08-12 18:00:00,Clothing,146,6,114.04,0.27,Mumbai,499.4952
5372,1158,2023-08-12 19:00:00,Groceries,448,4,408.68,0.04,Mumbai,1569.3312
5373,1488,2023-08-12 20:00:00,Clothing,257,4,326.0,0.27,Hyderabad,951.92
5374,1685,2023-08-12 21:00:00,Groceries,357,2,160.34,0.19,Hyderabad,259.7508
5375,1241,2023-08-12 22:00:00,Groceries,242,7,141.56,0.28,Mumbai,713.4624
5376,1793,2023-08-12 23:00:00,Electronics,146,6,252.46,0.24,Mumbai,1151.2176
5377,1752,2023-08-13 00:00:00,Electronics,126,2,107.62,0.26,Chennai,159.2776
5378,1881,2023-08-13 01:00:00,Electronics,126,5,439.73,0.16,Chennai,1846.866
5379,1004,2023-08-13 02:00:00,Clothing,496,6,395.34,0.25,Bangalore,1779.03
5380,1595,2023-08-13 03:00:00,Books,244,5,157.62,0.14,Bangalore,677.766
5381,1819,2023-08-13 04:00:00,Groceries,174,4,29.45,0.01,Mumbai,116.622
5382,1360,2023-08-13 05:00:00,Home,286,9,30.67,0.2,Bangalore,220.82400000000004
5383,1458,2023-08-13 06:00:00,Electronics,109,3,152.07,0.22,Mumbai,355.8438
5384,1247,2023-08-13 07:00:00,Clothing,220,2,78.02,0.03,Hyderabad,151.3588
5385,1565,2023-08-13 08:00:00,Clothing,388,9,437.3,0.24,Hyderabad,2991.132
5386,1672,2023-08-13 09:00:00,Clothing,264,8,213.29,0.02,Chennai,1672.1935999999998
5387,1945,2023-08-13 10:00:00,Home,481,9,177.27,0.13,Delhi,1388.0241
5388,1421,2023-08-13 11:00:00,Home,363,3,112.86,0.15,Mumbai,287.793
5389,1922,2023-08-13 12:00:00,Electronics,260,1,421.39,0.01,Chennai,417.17609999999996
5390,1737,2023-08-13 13:00:00,Home,490,1,397.27,0.02,Bangalore,389.3246
5391,1014,2023-08-13 14:00:00,Electronics,426,3,195.24,0.14,Mumbai,503.7192
5392,1735,2023-08-13 15:00:00,Home,490,4,88.83,0.09,Chennai,323.3412
5393,1572,2023-08-13 16:00:00,Home,396,2,476.23,0.24,Bangalore,723.8696
5394,1121,2023-08-13 17:00:00,Home,217,8,161.35,0.12,Mumbai,1135.904
5395,1276,2023-08-13 18:00:00,Electronics,410,3,386.69,0.03,Chennai,1125.2678999999998
5396,1557,2023-08-13 19:00:00,Groceries,362,4,234.21,0.05,Delhi,889.9979999999999
5397,1452,2023-08-13 20:00:00,Electronics,183,6,391.91,0.2,Chennai,1881.1680000000001
5398,1389,2023-08-13 21:00:00,Groceries,245,6,243.4,0.29,Mumbai,1036.884
5399,1293,2023-08-13 22:00:00,Clothing,270,2,463.15,0.26,Bangalore,685.462
5400,1573,2023-08-13 23:00:00,Clothing,433,6,401.21,0.04,Mumbai,2310.9696
5401,1597,2023-08-14 00:00:00,Electronics,408,4,133.84,0.0,Mumbai,535.36
5402,1445,2023-08-14 01:00:00,Groceries,113,5,218.04,0.01,Chennai,1079.298
5403,1209,2023-08-14 02:00:00,Groceries,248,7,54.79,0.17,Mumbai,318.32989999999995
5404,1589,2023-08-14 03:00:00,Groceries,468,7,452.22,0.15,Hyderabad,2690.709
5405,1713,2023-08-14 04:00:00,Clothing,350,6,39.3,0.0,Delhi,235.79999999999998
5406,1301,2023-08-14 05:00:00,Electronics,156,6,14.03,0.02,Bangalore,82.4964
5407,1908,2023-08-14 06:00:00,Books,446,6,250.73,0.3,Delhi,1053.0659999999998
5408,1222,2023-08-14 07:00:00,Groceries,401,4,303.55,0.29,Chennai,862.082
5409,1733,2023-08-14 08:00:00,Groceries,446,3,115.49,0.04,Chennai,332.61119999999994
